Timestamp,Source_Country,Target_Country,Source_IP,Target_IP,Attack_Type,Port,Severity,Attack_Duration_Seconds,Year,Month,Hour,Date
2024-01-10,Poland,Japan,234.234.67.120,92.11.152.189,Ransomware,21,High,1536,2024,1,0,2024-01-10
2018-06-11,USA,China,218.15.17.219,192.164.126.211,Brute Force,21,High,413,2018,6,0,2018-06-11
2016-11-14,Germany,China,18.115.147.76,205.97.53.83,DDoS,53,High,839,2016,11,0,2016-11-14
2016-10-25,Poland,Russia,88.197.152.91,47.52.224.207,DDoS,3306,High,2096,2016,10,0,2016-10-25
2020-06-21,Germany,Netherlands,48.158.15.175,57.75.254.151,DDoS,5432,High,1027,2020,6,0,2020-06-21
2024-06-07,China,Poland,123.230.127.172,59.69.184.86,Port Scan,21,Low,685,2024,6,0,2024-06-07
2019-06-20,UK,Brazil,98.155.84.192,170.146.71.33,Malware,5432,Low,2836,2019,6,0,2019-06-20
2019-02-04,China,Indonesia,41.96.68.5,3.28.1.126,SQL Injection,80,Critical,2377,2019,2,0,2019-02-04
2024-01-18,India,Sweden,53.122.136.22,191.113.47.37,SQL Injection,25,Medium,2281,2024,1,0,2024-01-18
2018-02-10,USA,Indonesia,106.7.150.46,86.48.108.19,SQL Injection,3306,Medium,1700,2018,2,0,2018-02-10
2020-01-28,UK,South Korea,30.126.101.144,142.195.83.225,Ransomware,21,Low,60,2020,1,0,2020-01-28
2019-03-01,India,Canada,79.133.67.23,213.65.26.138,DDoS,5432,Low,590,2019,3,0,2019-03-01
2021-10-25,South Korea,Turkey,189.74.5.151,99.77.70.43,Phishing,53,Critical,2578,2021,10,0,2021-10-25
2016-07-17,France,Sweden,207.82.25.8,70.227.208.233,Brute Force,443,High,3169,2016,7,0,2016-07-17
2018-07-15,Germany,Netherlands,223.149.2.22,200.59.3.133,DDoS,5432,Medium,2035,2018,7,0,2018-07-15
2024-10-21,Japan,Sweden,72.87.224.72,85.95.78.101,Ransomware,53,Critical,1090,2024,10,0,2024-10-21
2024-06-19,USA,Mexico,68.64.94.19,83.165.245.84,Phishing,8080,High,1055,2024,6,0,2024-06-19
2024-06-20,UK,China,128.87.82.254,180.194.121.191,DDoS,3306,High,982,2024,6,0,2024-06-20
2023-09-20,China,China,181.221.87.97,135.225.53.114,DDoS,3306,Medium,1774,2023,9,0,2023-09-20
2019-06-25,Turkey,Spain,52.175.82.182,234.6.135.172,Phishing,443,Medium,777,2019,6,0,2019-06-25
2023-03-19,USA,Brazil,172.97.135.115,18.235.54.127,SQL Injection,443,Low,148,2023,3,0,2023-03-19
2023-08-19,Brazil,Turkey,92.1.63.248,157.211.25.63,SQL Injection,21,High,47,2023,8,0,2023-08-19
2016-11-29,Japan,Mexico,231.226.167.19,196.115.141.160,DDoS,8080,Low,1268,2016,11,0,2016-11-29
2020-11-30,India,Brazil,31.77.121.24,155.51.162.28,Phishing,21,High,3329,2020,11,0,2020-11-30
2015-01-02,USA,Russia,69.215.211.193,73.72.85.110,Port Scan,8080,Low,1502,2015,1,0,2015-01-02
2016-10-03,Germany,Australia,161.59.114.248,30.221.9.141,Port Scan,3389,Medium,1619,2016,10,0,2016-10-03
2021-03-17,France,France,161.160.187.220,82.64.38.119,Port Scan,8080,Critical,2404,2021,3,0,2021-03-17
2019-05-09,Japan,China,101.169.12.201,22.159.99.170,Phishing,25,Medium,2702,2019,5,0,2019-05-09
2017-05-04,Brazil,Germany,242.119.139.97,190.106.64.202,DDoS,8080,Low,1665,2017,5,0,2017-05-04
2019-10-26,Germany,South Korea,147.182.57.42,9.126.95.172,DDoS,8080,Critical,2501,2019,10,0,2019-10-26
2024-01-10,India,Australia,98.199.31.180,248.191.168.88,DDoS,5432,Medium,2570,2024,1,0,2024-01-10
2021-08-29,Japan,South Korea,2.211.166.32,169.113.72.50,DDoS,3389,Low,2225,2021,8,0,2021-08-29
2024-07-06,UK,South Korea,138.105.136.218,148.81.220.198,DDoS,3389,Medium,3004,2024,7,0,2024-07-06
2019-07-20,India,Russia,222.75.105.148,170.33.220.245,Phishing,53,High,2023,2019,7,0,2019-07-20
2018-02-27,China,Sweden,252.148.127.9,63.185.193.105,Malware,80,Medium,210,2018,2,0,2018-02-27
2017-12-12,USA,South Korea,200.252.15.226,180.99.216.6,Phishing,8080,Critical,3114,2017,12,0,2017-12-12
2019-09-04,China,Japan,216.97.105.233,135.9.101.61,SQL Injection,80,Medium,3196,2019,9,0,2019-09-04
2022-08-09,USA,Sweden,237.63.232.219,208.162.163.99,DDoS,5432,Low,187,2022,8,0,2022-08-09
2019-08-23,Brazil,Poland,21.5.125.163,148.58.215.60,Brute Force,53,Medium,1049,2019,8,0,2019-08-23
2019-09-30,UK,Spain,85.196.113.176,234.182.35.47,DDoS,25,Low,1188,2019,9,0,2019-09-30
2018-12-10,China,China,80.249.223.218,46.87.4.10,Phishing,8080,Medium,3054,2018,12,0,2018-12-10
2021-04-13,Turkey,India,190.116.163.198,107.75.40.127,Brute Force,25,Critical,35,2021,4,0,2021-04-13
2017-04-15,USA,Sweden,97.21.80.239,183.119.73.40,Phishing,443,Medium,2044,2017,4,0,2017-04-15
2024-08-11,Canada,France,39.162.234.121,204.209.96.23,DDoS,25,Medium,1277,2024,8,0,2024-08-11
2015-07-22,UK,UK,124.143.6.194,143.115.220.116,Port Scan,21,High,475,2015,7,0,2015-07-22
2023-11-30,Brazil,Germany,216.56.49.92,230.133.168.146,DDoS,22,Medium,759,2023,11,0,2023-11-30
2015-05-03,USA,Canada,129.65.28.100,245.21.207.3,Phishing,80,Medium,470,2015,5,0,2015-05-03
2016-02-05,UK,Australia,148.176.72.65,46.90.79.127,Phishing,80,Low,2955,2016,2,0,2016-02-05
2017-02-05,Brazil,Indonesia,218.51.171.49,237.53.148.187,Malware,5432,Medium,2570,2017,2,0,2017-02-05
2015-10-21,Turkey,Poland,153.74.204.169,21.90.233.215,DDoS,443,Low,264,2015,10,0,2015-10-21
2021-05-16,Germany,South Korea,199.192.189.12,113.51.153.68,Malware,80,Low,1129,2021,5,0,2021-05-16
2023-01-10,Turkey,Spain,239.104.81.197,116.138.214.195,Malware,443,Medium,3292,2023,1,0,2023-01-10
2015-07-17,China,Russia,127.14.34.48,83.95.137.29,DDoS,22,Medium,767,2015,7,0,2015-07-17
2023-04-18,South Korea,Indonesia,61.209.35.119,165.110.71.245,Port Scan,21,Low,407,2023,4,0,2023-04-18
2020-04-14,UK,Italy,65.59.242.242,38.216.127.72,Phishing,25,High,2694,2020,4,0,2020-04-14
2024-10-22,South Korea,Germany,36.207.252.147,226.59.185.218,SQL Injection,3306,High,1230,2024,10,0,2024-10-22
2022-08-31,China,South Korea,243.42.69.147,188.28.156.46,DDoS,3389,High,2684,2022,8,0,2022-08-31
2020-12-31,France,Australia,107.39.69.180,246.71.195.244,DDoS,3389,Medium,1240,2020,12,0,2020-12-31
2016-08-31,India,UK,12.83.175.204,214.183.38.117,Malware,8080,Medium,2112,2016,8,0,2016-08-31
2023-12-17,South Korea,Turkey,36.126.63.76,238.108.146.204,DDoS,80,High,3017,2023,12,0,2023-12-17
2018-02-21,Russia,USA,82.241.51.240,95.63.103.5,DDoS,8080,High,2862,2018,2,0,2018-02-21
2015-07-06,Italy,Indonesia,43.34.240.97,172.233.157.107,Ransomware,8080,High,872,2015,7,0,2015-07-06
2024-04-20,USA,Italy,49.146.125.189,228.142.58.172,Phishing,3389,Low,38,2024,4,0,2024-04-20
2021-11-16,Australia,Poland,57.93.109.5,146.7.87.97,Phishing,53,Low,760,2021,11,0,2021-11-16
2024-05-13,Spain,USA,217.24.221.192,251.190.45.16,SQL Injection,25,High,665,2024,5,0,2024-05-13
2019-11-30,Mexico,India,59.38.161.10,64.37.243.153,SQL Injection,53,Critical,2022,2019,11,0,2019-11-30
2016-10-21,India,Italy,165.252.225.215,9.183.156.137,Phishing,53,Medium,222,2016,10,0,2016-10-21
2022-09-12,Brazil,Russia,250.126.11.24,140.146.219.90,XSS,3389,Critical,1366,2022,9,0,2022-09-12
2023-03-22,Sweden,USA,88.199.114.21,184.218.74.186,DDoS,25,Medium,770,2023,3,0,2023-03-22
2020-05-09,China,France,148.245.10.217,125.209.51.32,DDoS,53,Critical,473,2020,5,0,2020-05-09
2021-09-16,Germany,Australia,175.228.240.175,88.235.176.136,DDoS,3306,Medium,2405,2021,9,0,2021-09-16
2018-10-01,Japan,Poland,143.172.232.232,158.26.152.155,Phishing,22,High,3578,2018,10,0,2018-10-01
2020-06-09,Japan,Australia,242.190.134.229,207.220.203.167,SQL Injection,25,High,579,2020,6,0,2020-06-09
2019-03-15,China,Mexico,66.204.122.132,66.179.73.50,DDoS,53,Low,235,2019,3,0,2019-03-15
2015-05-27,France,USA,23.13.209.159,45.87.33.19,Port Scan,3306,Low,2650,2015,5,0,2015-05-27
2023-10-25,Mexico,Poland,16.41.218.220,141.206.224.113,DDoS,21,Medium,2142,2023,10,0,2023-10-25
2022-12-21,USA,Germany,1.111.12.229,22.148.97.5,Port Scan,25,Low,2909,2022,12,0,2022-12-21
2019-10-01,Netherlands,France,119.184.178.20,126.212.78.219,Brute Force,8080,High,2887,2019,10,0,2019-10-01
2020-01-18,USA,Brazil,194.36.79.166,218.160.30.91,Phishing,25,Medium,2237,2020,1,0,2020-01-18
2016-05-03,Russia,India,150.108.189.178,154.82.237.215,DDoS,21,Low,649,2016,5,0,2016-05-03
2023-02-24,USA,UK,96.59.20.164,236.239.88.132,Port Scan,53,High,1709,2023,2,0,2023-02-24
2020-05-13,USA,Brazil,126.97.143.62,105.67.253.118,DDoS,443,Low,16,2020,5,0,2020-05-13
2019-07-22,Netherlands,Sweden,242.238.131.93,171.30.111.144,Phishing,25,Low,1399,2019,7,0,2019-07-22
2022-02-11,Russia,Brazil,239.91.133.123,254.199.39.86,SQL Injection,53,High,364,2022,2,0,2022-02-11
2021-07-13,Brazil,Italy,184.159.86.163,41.31.177.141,XSS,21,High,744,2021,7,0,2021-07-13
2022-12-29,China,India,118.199.198.26,233.253.169.244,Malware,443,Medium,3470,2022,12,0,2022-12-29
2016-10-02,UK,Japan,118.1.211.7,221.156.127.236,SQL Injection,3306,Low,2458,2016,10,0,2016-10-02
2019-12-08,UK,China,164.76.212.87,64.117.19.215,Malware,3306,High,2222,2019,12,0,2019-12-08
2021-11-25,Brazil,UK,153.94.187.61,111.114.200.25,Phishing,3389,Medium,2234,2021,11,0,2021-11-25
2020-05-23,Russia,Turkey,29.95.18.41,166.121.230.99,DDoS,3389,Critical,3102,2020,5,0,2020-05-23
2021-01-07,Italy,Netherlands,147.246.132.193,90.3.130.5,SQL Injection,5432,Critical,470,2021,1,0,2021-01-07
2018-12-09,Brazil,Turkey,41.123.143.182,189.254.20.204,SQL Injection,8080,Low,1404,2018,12,0,2018-12-09
2024-03-23,India,Sweden,192.200.143.207,38.208.101.128,SQL Injection,80,Critical,312,2024,3,0,2024-03-23
2019-06-23,Russia,China,178.231.22.146,102.36.174.221,DDoS,21,Medium,2848,2019,6,0,2019-06-23
2015-09-20,Australia,Canada,80.130.36.20,99.113.37.54,DDoS,80,Medium,3150,2015,9,0,2015-09-20
2019-11-23,Brazil,China,144.67.120.158,149.149.92.70,Port Scan,3389,Low,535,2019,11,0,2019-11-23
2020-12-31,India,USA,55.66.227.26,84.254.188.164,DDoS,3389,Low,2577,2020,12,0,2020-12-31
2021-07-21,China,China,185.253.197.130,251.205.232.11,Brute Force,21,Critical,2170,2021,7,0,2021-07-21
2016-09-15,Sweden,Japan,243.56.212.190,88.252.211.87,Phishing,25,High,228,2016,9,0,2016-09-15
2017-10-13,Russia,China,34.226.246.56,31.101.165.60,Phishing,5432,Medium,989,2017,10,0,2017-10-13
2024-12-22,Canada,Italy,55.20.50.153,61.67.226.157,SQL Injection,53,Low,1432,2024,12,0,2024-12-22
2017-05-30,Brazil,South Korea,84.153.53.142,195.79.71.67,Phishing,22,Critical,1199,2017,5,0,2017-05-30
2020-08-11,China,Italy,188.111.236.171,128.111.235.16,XSS,3389,Medium,1931,2020,8,0,2020-08-11
2023-01-23,Australia,South Korea,235.190.231.204,45.34.212.44,Port Scan,8080,Medium,2601,2023,1,0,2023-01-23
2018-08-20,Russia,Turkey,112.69.191.2,117.125.103.225,Phishing,3389,Medium,15,2018,8,0,2018-08-20
2021-04-20,Spain,Japan,182.16.183.94,206.120.170.35,Port Scan,5432,Critical,214,2021,4,0,2021-04-20
2016-03-28,Netherlands,Indonesia,239.171.189.166,126.75.246.84,Ransomware,3389,Medium,603,2016,3,0,2016-03-28
2023-07-06,Spain,Brazil,45.126.179.170,158.53.58.156,Ransomware,5432,Low,52,2023,7,0,2023-07-06
2018-03-29,USA,Japan,24.115.158.165,143.166.50.141,Brute Force,53,High,930,2018,3,0,2018-03-29
2023-05-21,Australia,Netherlands,249.123.181.191,111.163.111.152,DDoS,53,High,3388,2023,5,0,2023-05-21
2020-08-18,Brazil,Brazil,231.139.78.151,120.65.106.216,Port Scan,22,Medium,57,2020,8,0,2020-08-18
2024-01-18,Italy,Netherlands,117.80.50.85,91.146.186.26,DDoS,3389,High,1313,2024,1,0,2024-01-18
2023-09-06,France,Poland,183.183.4.225,157.72.44.90,SQL Injection,21,Medium,3221,2023,9,0,2023-09-06
2019-08-10,Mexico,USA,182.61.111.78,133.161.232.124,SQL Injection,8080,High,2456,2019,8,0,2019-08-10
2022-11-03,India,Germany,83.251.133.100,5.127.113.111,Port Scan,22,High,532,2022,11,0,2022-11-03
2021-03-05,Germany,South Korea,223.237.146.172,164.77.209.13,Malware,53,High,3441,2021,3,0,2021-03-05
2018-02-28,USA,Netherlands,31.119.94.149,153.58.130.88,Port Scan,21,High,3396,2018,2,0,2018-02-28
2016-02-08,Australia,Brazil,175.30.55.105,36.25.34.140,Ransomware,21,Low,1637,2016,2,0,2016-02-08
2021-01-08,Brazil,Mexico,196.197.41.173,19.114.106.222,DDoS,3389,Critical,2405,2021,1,0,2021-01-08
2020-10-02,India,Netherlands,74.219.208.158,37.107.129.60,Port Scan,8080,High,700,2020,10,0,2020-10-02
2023-09-27,Australia,Sweden,77.228.85.173,67.177.218.79,Phishing,443,Medium,3502,2023,9,0,2023-09-27
2019-08-24,UK,Germany,245.104.173.79,174.248.111.48,Phishing,53,Low,1057,2019,8,0,2019-08-24
2016-09-19,China,Canada,212.84.173.183,220.196.147.88,DDoS,5432,High,1567,2016,9,0,2016-09-19
2016-08-09,UK,Russia,187.133.246.246,253.249.40.134,Ransomware,21,High,674,2016,8,0,2016-08-09
2019-07-07,Brazil,Sweden,124.32.6.94,208.96.222.191,SQL Injection,3306,Low,2922,2019,7,0,2019-07-07
2018-12-14,India,South Korea,26.37.13.93,163.200.61.5,Ransomware,3306,Critical,1310,2018,12,0,2018-12-14
2018-12-16,USA,USA,197.25.141.216,37.204.217.225,Ransomware,53,Low,517,2018,12,0,2018-12-16
2015-04-14,China,Sweden,223.20.247.72,231.216.139.106,SQL Injection,443,High,681,2015,4,0,2015-04-14
2015-09-11,Russia,Canada,188.201.149.115,99.168.193.8,Brute Force,3306,High,1709,2015,9,0,2015-09-11
2024-01-12,South Korea,Australia,127.189.212.207,87.84.224.11,Ransomware,80,Critical,727,2024,1,0,2024-01-12
2023-09-19,USA,Spain,26.54.170.139,71.186.94.123,Brute Force,443,Low,2165,2023,9,0,2023-09-19
2022-01-01,Brazil,France,165.233.125.11,176.231.141.106,Ransomware,3389,High,2815,2022,1,0,2022-01-01
2019-02-05,Turkey,Canada,27.94.83.34,253.188.49.195,Ransomware,5432,Medium,269,2019,2,0,2019-02-05
2015-04-09,USA,Brazil,38.189.87.181,7.235.205.101,SQL Injection,3306,Medium,2044,2015,4,0,2015-04-09
2021-01-09,India,UK,65.131.195.156,153.151.51.175,DDoS,22,Critical,1788,2021,1,0,2021-01-09
2020-02-28,Australia,South Korea,142.52.30.186,225.5.224.222,Brute Force,53,High,718,2020,2,0,2020-02-28
2023-02-09,Indonesia,Poland,182.197.113.143,223.13.42.125,Malware,25,High,721,2023,2,0,2023-02-09
2020-04-03,South Korea,Brazil,166.206.142.185,133.151.62.129,Port Scan,3389,Critical,3235,2020,4,0,2020-04-03
2017-05-27,South Korea,China,187.241.8.72,74.114.219.54,Port Scan,22,High,2188,2017,5,0,2017-05-27
2015-12-04,Mexico,Indonesia,147.32.95.157,200.116.131.83,Phishing,3306,High,144,2015,12,0,2015-12-04
2022-11-09,Brazil,Spain,41.75.45.13,192.179.130.49,SQL Injection,21,Medium,2270,2022,11,0,2022-11-09
2023-11-09,Australia,Netherlands,155.248.19.154,31.240.245.74,DDoS,80,High,781,2023,11,0,2023-11-09
2017-08-14,USA,Canada,53.179.165.240,117.208.229.212,DDoS,3389,High,892,2017,8,0,2017-08-14
2019-09-01,Turkey,South Korea,137.220.224.180,3.124.163.226,Malware,5432,High,2636,2019,9,0,2019-09-01
2015-06-10,Brazil,Turkey,182.3.243.96,85.164.64.160,Port Scan,21,High,630,2015,6,0,2015-06-10
2019-05-23,Germany,Spain,197.136.14.120,246.18.34.56,SQL Injection,3306,High,1634,2019,5,0,2019-05-23
2022-10-19,China,Brazil,131.152.13.171,230.67.181.195,Malware,5432,Critical,435,2022,10,0,2022-10-19
2016-02-02,South Korea,Poland,157.72.179.170,91.194.192.67,Malware,25,High,1569,2016,2,0,2016-02-02
2018-07-24,USA,China,159.253.191.154,209.110.167.246,DDoS,25,Low,3526,2018,7,0,2018-07-24
2017-03-26,Italy,UK,146.250.82.57,245.166.40.147,DDoS,3389,Medium,3139,2017,3,0,2017-03-26
2019-03-08,Mexico,Japan,7.112.230.48,211.236.133.197,SQL Injection,8080,High,3078,2019,3,0,2019-03-08
2020-04-03,China,Poland,80.119.120.60,142.91.49.64,Malware,3306,Low,3313,2020,4,0,2020-04-03
2018-11-16,Australia,Netherlands,33.248.115.128,112.100.185.104,DDoS,53,Critical,3127,2018,11,0,2018-11-16
2018-03-04,Australia,Netherlands,3.230.4.100,163.213.5.119,Port Scan,443,Low,2431,2018,3,0,2018-03-04
2018-05-03,France,Indonesia,4.42.9.232,88.249.167.127,Ransomware,25,High,2482,2018,5,0,2018-05-03
2016-02-05,Brazil,Canada,51.145.145.97,242.24.168.107,Brute Force,80,Critical,3542,2016,2,0,2016-02-05
2016-10-01,Russia,UK,20.142.22.180,253.238.50.205,SQL Injection,8080,High,3143,2016,10,0,2016-10-01
2023-07-02,China,Japan,27.43.131.216,230.237.58.1,DDoS,8080,High,1630,2023,7,0,2023-07-02
2022-06-28,Russia,Brazil,94.8.86.89,171.167.138.2,Port Scan,3306,Critical,1474,2022,6,0,2022-06-28
2016-04-04,Netherlands,Mexico,252.138.113.157,63.16.37.16,DDoS,443,High,480,2016,4,0,2016-04-04
2017-08-12,USA,Brazil,168.246.193.244,254.87.90.80,DDoS,8080,Critical,1167,2017,8,0,2017-08-12
2016-04-14,Mexico,Poland,21.231.152.201,27.191.111.233,SQL Injection,8080,High,2070,2016,4,0,2016-04-14
2024-06-08,Russia,China,188.236.246.154,222.64.97.160,SQL Injection,25,High,561,2024,6,0,2024-06-08
2017-11-11,India,Japan,9.148.184.227,137.11.229.70,DDoS,5432,High,3494,2017,11,0,2017-11-11
2022-08-29,Australia,Australia,36.234.36.246,158.232.143.187,Ransomware,3389,Low,2696,2022,8,0,2022-08-29
2019-08-21,Italy,China,73.150.1.69,48.94.210.76,Phishing,3306,High,1416,2019,8,0,2019-08-21
2020-09-16,Russia,Germany,201.37.230.211,247.60.68.57,SQL Injection,3306,Critical,2660,2020,9,0,2020-09-16
2021-03-27,India,India,72.234.107.96,64.182.80.87,XSS,3389,High,2516,2021,3,0,2021-03-27
2024-05-29,Brazil,India,141.84.228.43,203.182.187.216,Phishing,3306,Low,3365,2024,5,0,2024-05-29
2016-07-16,USA,Sweden,236.37.222.202,214.167.120.143,Brute Force,22,Low,2760,2016,7,0,2016-07-16
2021-10-21,Russia,India,223.25.221.216,241.79.202.156,Port Scan,3306,Medium,2894,2021,10,0,2021-10-21
2019-12-05,India,Brazil,231.149.169.73,36.54.145.100,DDoS,8080,Medium,2004,2019,12,0,2019-12-05
2024-03-08,Brazil,Japan,170.42.2.196,86.215.221.22,SQL Injection,8080,Medium,121,2024,3,0,2024-03-08
2020-09-05,South Korea,South Korea,136.96.61.14,75.36.236.29,SQL Injection,443,Critical,2787,2020,9,0,2020-09-05
2015-08-14,Brazil,Netherlands,113.77.21.152,183.170.160.142,DDoS,443,Critical,1462,2015,8,0,2015-08-14
2024-03-02,India,South Korea,178.210.173.192,18.38.101.34,Phishing,3306,Medium,751,2024,3,0,2024-03-02
2017-03-08,Brazil,South Korea,64.232.154.160,121.173.87.160,DDoS,80,High,789,2017,3,0,2017-03-08
2021-05-20,South Korea,Poland,236.57.119.248,110.67.191.183,Phishing,25,High,1125,2021,5,0,2021-05-20
2023-01-05,Spain,South Korea,181.161.52.95,43.123.22.87,SQL Injection,22,Medium,895,2023,1,0,2023-01-05
2017-08-17,Germany,Germany,146.163.140.179,196.77.125.96,Phishing,8080,Critical,1007,2017,8,0,2017-08-17
2019-02-13,Australia,Turkey,89.237.223.10,122.157.40.104,SQL Injection,22,Medium,187,2019,2,0,2019-02-13
2016-03-28,Russia,India,239.52.34.115,247.173.119.138,XSS,25,Critical,1183,2016,3,0,2016-03-28
2023-05-26,Germany,Germany,195.238.167.136,205.173.120.17,Port Scan,53,High,518,2023,5,0,2023-05-26
2017-03-26,Russia,Italy,125.224.235.157,102.130.145.108,XSS,3306,High,2730,2017,3,0,2017-03-26
2016-10-20,Brazil,Poland,150.212.198.189,90.119.166.165,DDoS,80,High,1204,2016,10,0,2016-10-20
2024-10-27,South Korea,Indonesia,43.177.29.106,63.5.25.73,Phishing,21,Medium,3503,2024,10,0,2024-10-27
2016-06-30,Italy,Brazil,120.81.31.181,124.220.22.93,SQL Injection,3389,Critical,3284,2016,6,0,2016-06-30
2018-04-30,USA,France,162.128.38.185,191.35.55.128,Ransomware,3306,High,1948,2018,4,0,2018-04-30
2023-07-18,France,Netherlands,101.132.254.130,20.5.167.63,Malware,3306,Critical,1001,2023,7,0,2023-07-18
2024-10-23,UK,Poland,12.35.198.248,236.32.231.191,Malware,3389,High,640,2024,10,0,2024-10-23
2015-01-17,USA,Sweden,110.72.149.245,74.168.145.101,DDoS,80,Medium,1832,2015,1,0,2015-01-17
2023-11-18,China,Russia,250.110.61.163,79.252.201.160,Ransomware,3389,High,730,2023,11,0,2023-11-18
2018-05-28,Russia,South Korea,48.143.71.143,23.203.188.205,DDoS,3389,High,653,2018,5,0,2018-05-28
2021-01-14,China,China,237.134.239.209,210.241.56.137,DDoS,21,High,433,2021,1,0,2021-01-14
2021-11-29,China,Brazil,68.22.32.123,106.69.190.192,DDoS,8080,High,2692,2021,11,0,2021-11-29
2017-12-05,China,Germany,22.155.110.15,235.22.32.175,SQL Injection,5432,High,2811,2017,12,0,2017-12-05
2024-06-06,Russia,Canada,124.44.115.214,2.123.85.220,Malware,53,Critical,2938,2024,6,0,2024-06-06
2022-01-09,South Korea,Spain,220.234.230.252,180.216.216.14,DDoS,3389,Medium,101,2022,1,0,2022-01-09
2020-11-16,Germany,Netherlands,249.9.34.228,37.27.152.64,DDoS,5432,Low,2368,2020,11,0,2020-11-16
2019-11-04,Sweden,Poland,73.143.190.45,70.154.182.253,Phishing,3389,High,1122,2019,11,0,2019-11-04
2017-11-26,Brazil,China,212.72.58.220,15.29.228.74,XSS,22,High,848,2017,11,0,2017-11-26
2021-05-16,Canada,Turkey,115.19.249.16,28.59.243.73,Phishing,5432,Low,2327,2021,5,0,2021-05-16
2024-05-13,Italy,Japan,75.106.136.161,149.250.10.132,Phishing,21,High,2746,2024,5,0,2024-05-13
2021-12-19,Japan,Turkey,74.254.18.163,246.62.132.127,SQL Injection,22,High,1879,2021,12,0,2021-12-19
2015-10-29,Brazil,Italy,254.43.50.3,6.218.232.80,Malware,22,Low,1167,2015,10,0,2015-10-29
2015-06-30,Canada,UK,232.219.59.28,72.220.16.38,XSS,8080,High,3417,2015,6,0,2015-06-30
2016-08-29,China,Poland,46.64.70.47,177.189.65.126,SQL Injection,5432,Low,1885,2016,8,0,2016-08-29
2023-09-06,Russia,Russia,142.135.202.207,83.178.17.113,Port Scan,53,Medium,2404,2023,9,0,2023-09-06
2016-11-30,Germany,USA,159.221.106.246,156.172.140.70,Ransomware,3389,High,2943,2016,11,0,2016-11-30
2017-09-19,Germany,Brazil,81.251.51.29,71.200.131.49,XSS,80,Low,1615,2017,9,0,2017-09-19
2018-02-13,USA,Indonesia,113.236.143.128,21.136.64.220,DDoS,80,Medium,2917,2018,2,0,2018-02-13
2015-07-10,Indonesia,France,90.204.25.189,187.158.32.203,SQL Injection,22,High,3427,2015,7,0,2015-07-10
2021-04-19,Japan,Poland,41.69.4.236,20.242.16.153,Malware,8080,Critical,430,2021,4,0,2021-04-19
2017-09-07,India,Germany,240.105.185.31,60.173.137.179,SQL Injection,443,High,1063,2017,9,0,2017-09-07
2023-02-23,Turkey,USA,131.117.195.90,103.61.241.168,Port Scan,80,Low,3375,2023,2,0,2023-02-23
2020-06-29,Brazil,France,178.145.188.202,104.61.195.208,Phishing,3306,Critical,2473,2020,6,0,2020-06-29
2018-03-30,Sweden,USA,66.88.203.24,76.15.181.132,Port Scan,443,Medium,1372,2018,3,0,2018-03-30
2024-02-10,India,Poland,99.215.160.215,151.155.103.235,Port Scan,5432,Medium,429,2024,2,0,2024-02-10
2024-04-17,USA,Canada,226.105.19.66,248.165.205.171,XSS,443,Low,1310,2024,4,0,2024-04-17
2015-05-08,Canada,Italy,60.115.194.15,165.232.213.157,Phishing,80,Critical,455,2015,5,0,2015-05-08
2020-08-27,Japan,Canada,248.85.163.197,254.157.177.75,Ransomware,53,High,1348,2020,8,0,2020-08-27
2019-12-22,Canada,Poland,235.155.88.7,179.178.28.74,Malware,443,Critical,519,2019,12,0,2019-12-22
2019-10-25,Indonesia,South Korea,6.238.125.33,133.125.56.64,Phishing,443,Low,3425,2019,10,0,2019-10-25
2022-02-26,Canada,Australia,58.177.145.110,127.121.89.225,Ransomware,3306,High,1839,2022,2,0,2022-02-26
